ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613210032
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:01:21
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Deoxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
61,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11147100,0.00000000,-2.12871552,0.18744960,-0.00693883,-0.08714870,-0.11121120,-0.00891189,0.01530649,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:43.0,0,0
62,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12838510,-0.09291667,-0.12910785,-0.08105780,-0.04571835,-0.04728813,-0.06746793,-0.09522406,-0.04220607,0.01322729,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:43.0,0,0
63,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06366049,-0.09298290,-0.09163769,-0.06650818,-0.07862685,-0.02002048,-0.09669469,-0.12629130,0.00056531,0.25923431,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:43.0,0,0
64,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12076244,-0.08216857,-0.06155621,0.06848844,-0.08067262,-0.00650786,-0.10224758,-0.12826635,-0.00547672,0.06806670,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:44.0,0,0
65,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13963777,-0.08435363,-0.07069581,0.01010584,-0.02904218,-0.00990555,-0.04679036,-0.06304941,0.00082923,0.21202812,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:44.0,0,0
66,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07546626,-0.07982184,-0.10627342,-0.00392595,-0.08960769,-0.03410188,-0.10877032,-0.14549097,-0.02978672,0.07092094,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:44.0,0,0
67,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.24388649,-0.15185988,-0.08419216,0.07668130,-0.06996065,-0.02086995,-0.08336841,-0.11522672,-0.01891601,0.02935963,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:44.0,0,0
68,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11376506,-0.09051769,-0.08269567,-0.02994518,-0.02453309,-0.01531660,-0.04423432,-0.06045958,-0.01174497,-0.00283802,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:44.0,0,0
69,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14393669,-0.08717519,-0.08269684,0.02638081,-0.03000022,-0.01609901,-0.05467046,-0.06466085,-0.02344270,-0.23305529,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:45.0,0,0
70,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21178071,-0.11563426,-0.10610758,0.00679678,-0.01825340,-0.02885352,-0.03782572,-0.05241955,-0.02679605,-0.14376752,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:45.0,0,0
71,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11584987,-0.19243564,-0.23157947,-0.16430613,-0.07257966,-0.11479653,-0.06522549,-0.12486017,-0.07274122,-0.19071503,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:45.0,0,0
72,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16145359,-0.09517024,-0.09501421,-0.02995504,-0.02439808,-0.01558230,-0.03988418,-0.05934471,-0.03580752,-0.34517750,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:45.0,0,0
73,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10520528,-0.07815941,-0.10275179,-0.10820849,-0.02589725,-0.02072030,-0.03614346,-0.06056435,-0.01895559,-0.08311395,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:45.0,0,0
74,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07194637,-0.03993126,-0.11499751,-0.07743419,-0.02150542,-0.03302908,-0.02991842,-0.06043968,-0.03451799,-0.28753117,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:46.0,0,0
75,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14816029,-0.09159221,-0.13851833,-0.02722369,-0.02938937,-0.04946081,-0.03750595,-0.06793510,-0.05800643,-0.40258765,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:46.0,0,0
76,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04757616,-0.09174182,-0.14877981,-0.23799300,-0.04818689,-0.04532767,-0.05459070,-0.07946276,-0.03322369,-0.14813590,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:46.0,0,0
77,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08286604,-0.03323039,-0.11866689,-0.08251585,-0.01912131,-0.03301963,-0.02776285,-0.05403664,-0.03998345,-0.41568595,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:46.0,0,0
78,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07589696,-0.06658084,-0.11418499,-0.04704081,-0.02304104,-0.03083098,-0.03098510,-0.04615195,-0.03400287,-0.37088174,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:46.0,0,0
79,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06289425,-0.03597410,-0.15296420,-0.21346855,-0.06193061,-0.04968458,-0.06929895,-0.08191046,-0.02672083,-0.20968035,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:47.0,0,0
80,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04049291,-0.16197860,-0.21845938,-0.19226874,-0.10188098,-0.10202861,-0.09011672,-0.12665871,-0.06331851,-0.49079362,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:47.0,0,0
81,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06175812,-0.07325539,-0.11877374,0.04815681,-0.05584532,-0.03827891,-0.05858440,-0.07281334,-0.03523155,-0.27684692,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:47.0,0,0
82,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05340338,-0.03031006,-0.12847751,-0.07875827,-0.12423100,-0.03926357,-0.13490310,-0.15166746,-0.02632933,-0.19199793,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:47.0,0,0
83,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02929090,-0.05518560,-0.12600589,0.03380507,-0.10513696,-0.04059369,-0.12142508,-0.12343969,-0.03916241,-0.38434049,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:47.0,0,0
84,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.30040210,-0.21248703,-0.19192240,0.00671055,-0.15251608,-0.09069343,-0.14732316,-0.17410737,-0.03992800,-0.03365122,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:48.0,0,0
85,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07942002,-0.02242707,-0.12153712,0.00826784,-0.12213130,-0.03951330,-0.13313989,-0.14998725,-0.02576720,-0.08279631,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:48.0,0,0
86,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17917292,-0.08754740,-0.10718144,0.07485601,-0.11167884,-0.03020405,-0.12555881,-0.13014825,-0.02349836,-0.16564217,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:48.0,0,0
87,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20071399,-0.09841465,-0.11837280,0.10083377,-0.12592259,-0.03791218,-0.13733172,-0.15229651,-0.00988335,0.18185803,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:48.0,0,0
88,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13583086,-0.16808349,-0.16947778,-0.05096314,-0.15962203,-0.07018836,-0.15903167,-0.19993323,-0.04063283,-0.06275190,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:48.0,0,0
89,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.34887776,-0.13819550,-0.11543630,0.10091806,-0.12824233,-0.03425313,-0.14316776,-0.16632678,-0.03217580,-0.08453147,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:49.0,0,0
90,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16578472,-0.07441979,-0.10066225,0.09598430,-0.12351342,-0.02709671,-0.13873257,-0.16460307,-0.00921917,0.30407938,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:49.0,0,0
91,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15938228,-0.08254918,-0.12919535,-0.01772117,-0.11560203,-0.03757611,-0.12497407,-0.17473310,-0.02898136,-0.00643409,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:49.0,0,0
92,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.32883212,-0.20290302,-0.14981344,0.03055096,-0.11331467,-0.05507635,-0.11209830,-0.15974270,-0.04644692,-0.14389026,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:49.0,0,0
93,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10001950,-0.07532331,-0.13454999,-0.06206082,-0.11902096,-0.04000738,-0.12537362,-0.18013753,-0.02724098,0.25175020,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:49.0,0,0
94,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11709416,-0.06548806,-0.12925808,-0.04326900,-0.08849227,-0.03513029,-0.10256953,-0.14191788,-0.03280464,-0.09333906,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:50.0,0,0
95,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11760309,-0.07550114,-0.15617754,-0.17440945,-0.05874947,-0.04628807,-0.07353139,-0.10430719,-0.04994612,-0.23677404,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:50.0,0,0
96,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10677241,-0.13013525,-0.18006335,-0.18584022,-0.11726560,-0.06341644,-0.12247119,-0.17112993,-0.03766064,0.10466674,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:50.0,0,0
97,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06415445,-0.07291494,-0.14512423,-0.06850413,-0.07088656,-0.04337439,-0.07601572,-0.12249976,-0.04697216,-0.26248360,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:50.0,0,0
98,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01771148,-0.05923433,-0.15492974,-0.21588434,-0.02855475,-0.04335978,-0.03416997,-0.06573799,-0.05006509,-0.28222141,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:50.0,0,0
99,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01372309,-0.05072026,-0.16205004,-0.16485655,-0.07038583,-0.04812968,-0.07423352,-0.11663054,-0.04371300,0.06073466,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:51.0,0,0
100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07415354,-0.10220448,-0.15792294,-0.11194598,-0.08820997,-0.04546469,-0.09166714,-0.12981512,-0.06862212,-0.45300344,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:51.0,0,0
101,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04763648,-0.07456978,-0.16636434,-0.21984138,-0.05848863,-0.04699761,-0.05951095,-0.07683095,-0.05298533,-0.22117555,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:51.0,0,0
102,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01439795,-0.06178608,-0.16340514,-0.18282576,-0.08885722,-0.04730619,-0.08793253,-0.11187832,-0.03235509,0.11013182,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:51.0,0,0
103,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01204652,-0.07066164,-0.18842143,-0.12521726,-0.09337300,-0.06793213,-0.08564847,-0.13318267,-0.07901000,-0.20344286,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:51.0,0,0
104,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04461790,-0.09887261,-0.17961237,-0.23403098,-0.05472948,-0.05261905,-0.03923422,-0.07135969,-0.04028806,0.01575042,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:52.0,0,0
105,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03366762,-0.05677963,-0.15831159,-0.17516065,-0.09324246,-0.04278162,-0.08256146,-0.11234184,-0.03570270,0.02812204,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:52.0,0,0
106,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05692894,-0.07693703,-0.15111901,-0.05553536,-0.11295745,-0.04384933,-0.10768178,-0.13703558,-0.04306003,-0.03768524,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:52.0,0,0
107,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14873068,-0.11308688,-0.20920441,-0.17793474,-0.10217048,-0.07713594,-0.08790089,-0.12392253,-0.06527161,-0.00195085,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:52.0,0,0
108,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.18149881,-0.12815969,-0.16686638,-0.14095038,-0.13509493,-0.05075846,-0.11702126,-0.13413671,-0.04522464,-0.03943032,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:52.0,0,0
109,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16764152,-0.11259772,-0.13723847,-0.01807904,-0.12038255,-0.03684953,-0.10850374,-0.12549710,-0.04097496,0.00361076,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:53.0,0,0
110,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22429393,-0.12661549,-0.16500041,-0.14166422,-0.10476877,-0.05177192,-0.09126318,-0.10599580,-0.04545838,-0.01848323,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:53.0,0,0
111,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21413764,-0.12312856,-0.16489513,-0.07129379,-0.16542615,-0.05394188,-0.15961258,-0.17672381,-0.04933816,0.01479567,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:53.0,0,0
112,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.28115213,-0.16728447,-0.14760712,0.05807727,-0.16275407,-0.04810948,-0.15379114,-0.17356567,-0.05137470,0.03299414,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:53.0,0,0
113,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.30335468,-0.15395871,-0.16077630,-0.07031339,-0.11020932,-0.05332536,-0.09693099,-0.11829282,-0.04830612,0.05044709,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:53.0,0,0
114,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.27053669,-0.13257556,-0.14654107,-0.04757392,-0.16491504,-0.04986781,-0.15145424,-0.17858128,-0.04919037,0.03969898,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:54.0,0,0
115,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.28658831,-0.13666055,-0.13420781,0.11460673,-0.15527514,-0.04349807,-0.14647999,-0.17316963,-0.05600402,0.01976312,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:54.0,0,0
116,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.34304667,-0.18486385,-0.16661039,-0.07439747,-0.10920222,-0.05996345,-0.09729183,-0.12573449,-0.05472832,0.06853720,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:54.0,0,0
117,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.29053000,-0.14219996,-0.15813340,-0.09889042,-0.10109011,-0.05286845,-0.08659470,-0.10566311,-0.05954267,-0.01911532,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:54.0,0,0
118,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.31303626,-0.13079959,-0.13639194,0.07895035,-0.13076888,-0.04965197,-0.12792495,-0.14223248,-0.07751560,-0.28048176,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:54.0,0,0
119,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.32053426,-0.14323682,-0.16848220,-0.07470070,-0.07152375,-0.06024774,-0.05704639,-0.08923183,-0.06545356,-0.03951975,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:55.0,0,0
120,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17929515,-0.12826104,-0.20166980,-0.30334336,-0.09990428,-0.07313725,-0.08101301,-0.11079895,-0.06641736,-0.01802100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:55.0,0,0
121,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23770176,-0.12421529,-0.14583273,0.00647946,-0.12392823,-0.05481382,-0.11028413,-0.13513024,-0.07766517,-0.38840392,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:55.0,0,0
122,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.24632114,-0.11187474,-0.15378495,-0.10973895,-0.09940570,-0.05476180,-0.08794839,-0.10972464,-0.07396141,-0.23263238,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:55.0,0,0
123,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16720256,-0.09782071,-0.19060196,-0.27031699,-0.07343031,-0.07101630,-0.05869715,-0.08711065,-0.06872220,-0.13813929,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:55.0,0,0
124,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23260464,-0.17446889,-0.18219048,-0.10843884,-0.13472548,-0.07570697,-0.11900052,-0.14812544,-0.08522041,-0.41647252,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:56.0,0,0
125,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.19611616,-0.10233650,-0.16642545,-0.14478429,-0.10543796,-0.06346081,-0.09973621,-0.11684351,-0.07836625,-0.36259937,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:56.0,0,0
126,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15840504,-0.07850309,-0.16720596,-0.25003481,-0.05452433,-0.06118901,-0.03896062,-0.06757074,-0.06784802,-0.24539092,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:56.0,0,0
127,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07324567,-0.06778973,-0.17405723,-0.20091221,-0.10847849,-0.06967418,-0.09653848,-0.13089675,-0.07353844,-0.37068591,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:56.0,0,0
128,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.18107259,-0.18448599,-0.25953746,-0.15832801,-0.17874409,-0.13670576,-0.15222512,-0.21212664,-0.11739354,-0.56865960,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:56.0,0,0
129,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17596854,-0.09655119,-0.17231601,-0.21407002,-0.08130782,-0.06876838,-0.07314041,-0.09505755,-0.06918430,-0.29684260,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:57.0,0,0
130,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05503309,-0.04862869,-0.16561331,-0.24371244,-0.09387899,-0.06390187,-0.09294078,-0.11438411,-0.06411738,-0.22001038,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:57.0,0,0
131,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00538194,-0.04813146,-0.16792494,-0.15549946,-0.14340916,-0.07141925,-0.14250128,-0.16038024,-0.07510139,-0.46586934,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:57.0,0,0
132,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17681375,-0.18017712,-0.23258162,-0.14848179,-0.17496975,-0.12257357,-0.15501294,-0.20227741,-0.10303250,-0.50953269,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:57.0,0,0
133,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16758823,-0.09186853,-0.14924820,-0.07274690,-0.12597874,-0.06266128,-0.12076849,-0.15381514,-0.06195517,-0.16458425,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:57.0,0,0
134,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05563600,-0.05624795,-0.15080146,-0.09997927,-0.15967798,-0.06554539,-0.16139741,-0.19868176,-0.05667939,-0.13420650,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:58.0,0,0
