ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613210032
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:01:21
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Total),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
62,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.24773058,-0.06960876,-0.11058858,0.08038014,0.00177321,-0.01375099,-0.04934918,-0.05599634,-0.07835437,-0.20796493,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:43.0,0,0
63,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01570965,0.31156892,0.12374978,0.12681887,0.11795107,0.17242295,0.02122494,0.08841704,0.03523566,0.02705428,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:43.0,0,0
64,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13326052,0.26443085,0.06286556,0.16330470,0.08062321,0.11160610,-0.00971188,0.03662731,-0.00503201,-0.12901330,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:44.0,0,0
65,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15264487,0.04608460,-0.09243467,-0.01018825,0.05382425,0.00159496,-0.00521522,-0.00165443,-0.09195724,-0.31761399,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:44.0,0,0
66,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04593906,-0.06583237,-0.20733449,-0.18445075,-0.02749354,-0.06829873,-0.05812081,-0.07527525,-0.07772948,-0.09120452,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:44.0,0,0
67,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18341474,0.33069593,0.13307908,0.26921493,0.10826339,0.16672631,0.01224063,0.09984086,0.01953829,-0.30372649,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:44.0,0,0
68,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05870505,0.23057738,0.03818375,0.04384758,0.13303523,0.10184574,0.05225501,0.11960769,0.00100418,-0.07595319,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:44.0,0,0
69,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19375908,0.10176164,-0.11992639,-0.04265220,0.01738171,-0.01565710,-0.02959260,-0.01383305,-0.07776983,-0.23627794,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:45.0,0,0
70,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11462015,-0.10678232,-0.23536412,0.04667458,-0.05737971,-0.10998632,-0.07606252,-0.09969163,-0.17265880,-0.49149251,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:45.0,0,0
71,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00708847,0.12728302,-0.01884101,0.03536680,0.00097354,0.06530163,-0.06064917,0.00952022,-0.02408419,0.06309690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:45.0,0,0
72,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27766865,0.25103375,0.05028532,0.23912470,0.01397830,0.08945348,-0.06538840,0.01735758,-0.02752717,-0.17104253,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:45.0,0,0
73,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16070557,0.05241083,-0.05145714,0.15705656,0.05184978,0.00818296,-0.00718789,0.04564839,-0.09135728,-0.26273027,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:45.0,0,0
74,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10691240,-0.07435482,-0.23739257,-0.12540570,-0.13875571,-0.11021592,-0.18098050,-0.16875884,-0.14927596,-0.00911647,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:46.0,0,0
75,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05603871,-0.19030055,-0.34549570,-0.11930505,-0.18029176,-0.18840565,-0.19532660,-0.22020510,-0.20407906,-0.42339435,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:46.0,0,0
76,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.25411379,0.06999666,-0.01880632,0.11319903,0.01524604,0.04358144,-0.05386817,0.01593243,-0.07851371,-0.06411959,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:46.0,0,0
77,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01233600,0.08584521,-0.09455410,-0.04493890,-0.09222278,-0.00669341,-0.16359739,-0.11542292,-0.09467244,0.13583964,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:46.0,0,0
78,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.18435529,-0.10907872,-0.21849881,0.02155308,-0.11778501,-0.11043753,-0.16433263,-0.16172190,-0.19505233,-0.32839158,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:46.0,0,0
79,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.49885759,-0.30210468,-0.39252499,-0.21649370,-0.15695906,-0.21943927,-0.17909533,-0.22565207,-0.25495318,-0.08177637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:47.0,0,0
80,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00533943,0.00453533,-0.16601048,-0.13023400,-0.12668896,-0.04348123,-0.18807843,-0.15420921,-0.12836924,0.02834794,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:47.0,0,0
81,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.32554099,-0.05312371,-0.12659250,0.09217614,-0.04228693,-0.03944203,-0.10171176,-0.07731609,-0.15665819,-0.19534402,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:47.0,0,0
82,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.24529111,-0.13008326,-0.27986178,-0.16819847,-0.15184374,-0.13951898,-0.19224337,-0.21448988,-0.19470289,0.16001172,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:47.0,0,0
83,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21326882,-0.23929869,-0.43710849,-0.31334370,-0.22554082,-0.23741263,-0.25038275,-0.30716154,-0.28305185,-0.25417602,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:47.0,0,0
84,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.19633470,-0.04933333,-0.20022289,-0.15221387,-0.05313258,-0.06188299,-0.10104707,-0.08333433,-0.17711043,-0.30363953,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:48.0,0,0
85,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04690685,0.00052117,-0.23730789,-0.31067985,-0.11184372,-0.07770738,-0.16578737,-0.16183232,-0.15520565,0.21368608,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:48.0,0,0
86,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20416071,-0.13052261,-0.32316992,-0.19693220,-0.15802284,-0.15571642,-0.19739079,-0.22914290,-0.25214452,-0.45203945,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:48.0,0,0
87,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.35417101,-0.27905953,-0.49280503,-0.48509014,-0.16835886,-0.25820103,-0.17768513,-0.25215402,-0.31530204,-0.41225347,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:48.0,0,0
88,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07274273,0.01383375,-0.22487807,-0.29532334,-0.10080101,-0.05867152,-0.15097025,-0.14720425,-0.13553251,0.14016055,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:48.0,0,0
89,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03616300,0.03050911,-0.17648119,-0.06959573,-0.07593572,-0.04675404,-0.12962176,-0.12492562,-0.17534158,-0.41609323,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:49.0,0,0
90,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21999592,-0.11325886,-0.34142488,-0.41517010,-0.09320503,-0.15061569,-0.12124763,-0.15370364,-0.22276974,-0.19587553,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:49.0,0,0
91,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15080053,-0.21157596,-0.46003324,-0.43701118,-0.21969524,-0.23386586,-0.23386382,-0.30189043,-0.25901416,0.02465031,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:49.0,0,0
92,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09529817,0.03882839,-0.14561270,-0.07406108,-0.01897311,-0.01927748,-0.07008302,-0.05043942,-0.12746531,-0.08567348,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:49.0,0,0
93,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10650165,0.03908961,-0.16901165,-0.24026230,-0.01495259,-0.02932956,-0.06814562,-0.04332294,-0.10780998,0.25269920,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:49.0,0,0
94,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05803811,-0.06419089,-0.26691499,-0.18552148,-0.11325191,-0.11512983,-0.14604567,-0.16987833,-0.17975394,-0.02349000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:50.0,0,0
95,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21463633,-0.21306668,-0.38425148,-0.25551325,-0.12983239,-0.19634701,-0.13818088,-0.19087248,-0.24405433,-0.24672589,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:50.0,0,0
96,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.08291653,0.04471295,-0.12058985,-0.13233688,0.02091038,0.00597718,-0.02688569,0.01327336,-0.07145376,0.28445953,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:50.0,0,0
97,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02836306,0.05858012,-0.09580263,0.02768250,-0.00863792,0.00678042,-0.06681067,-0.02543341,-0.09411389,0.08328015,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:50.0,0,0
98,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23860797,-0.10027275,-0.22237700,-0.07263854,-0.00359884,-0.08378275,-0.03738506,-0.03129919,-0.16221087,-0.07564682,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:50.0,0,0
99,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22834405,-0.20507577,-0.35617602,-0.27752441,-0.07979639,-0.16052206,-0.09298149,-0.11509987,-0.18299329,0.05929618,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:51.0,0,0
100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04908845,0.11421493,-0.04782725,0.13724279,0.01413636,0.04890447,-0.04613366,0.02270035,-0.05865788,0.21762034,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:51.0,0,0
101,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13995205,0.03845382,-0.07726195,0.15545072,0.07954229,0.02264512,0.03033257,0.08359325,-0.09179856,-0.00412388,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:51.0,0,0
102,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11387065,-0.07693306,-0.25072643,-0.14146498,0.02202594,-0.08468321,-0.00834221,0.00931448,-0.14159800,0.11123392,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:51.0,0,0
103,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16664653,-0.18629095,-0.27039286,-0.03468809,-0.07060540,-0.09899155,-0.08818859,-0.06858965,-0.12324338,0.11561276,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:51.0,0,0
104,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14750473,0.11832383,-0.02337465,0.20028175,0.13915674,0.07868195,0.07828355,0.17180279,-0.05074307,0.08878503,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:52.0,0,0
105,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00569939,0.10454428,-0.09396517,0.07010703,0.15315521,0.03427158,0.10310335,0.17970005,-0.07100701,0.15805055,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:52.0,0,0
106,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02317280,-0.02328993,-0.23085834,0.02142054,0.05356890,-0.06457743,0.02761336,0.06500870,-0.14404060,-0.17599668,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:52.0,0,0
107,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.31786132,-0.19832085,-0.25033441,0.02855305,0.04456130,-0.07592589,0.04099889,0.07928485,-0.13028800,-0.17656121,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:52.0,0,0
108,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07343484,0.18345763,-0.07414622,0.01483399,0.16651259,0.07144634,0.10815771,0.22115439,-0.04374183,0.15774909,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:52.0,0,0
109,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13345122,0.13787554,-0.10283946,0.17475663,0.13383687,0.03253265,0.08236574,0.17421481,-0.09489868,-0.17706808,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:53.0,0,0
110,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21003094,-0.07813861,-0.23244314,0.13238521,0.08801740,-0.06789669,0.06771275,0.11330946,-0.16831663,-0.28398779,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:53.0,0,0
111,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12292970,-0.17089513,-0.41398799,-0.28539741,-0.03286867,-0.16837879,-0.03034109,-0.01181038,-0.20210119,-0.11465166,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:53.0,0,0
112,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17904326,0.16176294,-0.11879218,0.03910385,0.11315580,0.04219648,0.06495847,0.17562558,-0.09511843,-0.18254545,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:53.0,0,0
113,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07055697,0.06906477,-0.11540247,0.18474767,0.15967670,0.01587878,0.11337794,0.21473594,-0.12494379,-0.29719281,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:53.0,0,0
114,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05782957,-0.04325014,-0.31081530,-0.22657260,0.05254607,-0.09932398,0.03288142,0.08538495,-0.18063165,-0.14079295,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:54.0,0,0
115,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05347022,-0.13140874,-0.43601495,-0.31349462,-0.07947633,-0.18415278,-0.09340176,-0.06442243,-0.23205374,-0.39980170,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:54.0,0,0
116,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00895187,0.11047001,-0.11752021,0.19528335,0.09998168,0.03109946,0.04841493,0.16925152,-0.11336676,-0.28288552,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:54.0,0,0
117,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00028315,0.07507063,-0.20665680,-0.10535443,0.10663030,-0.01951344,0.07003672,0.15575312,-0.12246677,0.01533598,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:54.0,0,0
118,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13657215,-0.02260999,-0.36240870,-0.25795582,-0.02029527,-0.12725043,-0.03692067,0.01033852,-0.20428006,-0.35058820,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:54.0,0,0
119,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.18882503,-0.20208454,-0.42077446,-0.05039292,-0.09115055,-0.18579209,-0.08845360,-0.06865521,-0.25322974,-0.45044634,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:55.0,0,0
120,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02319489,0.11496904,-0.13034207,0.12969923,0.04507838,0.02579868,-0.00235043,0.10897166,-0.09855079,0.06527937,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:55.0,0,0
121,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19937240,0.13859333,-0.18341689,0.00079281,0.00730289,-0.00716877,-0.04162714,0.04621333,-0.12731567,-0.11805338,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:55.0,0,0
122,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.18274459,-0.06914939,-0.29329100,0.03392856,-0.07722907,-0.09898874,-0.10780786,-0.05853879,-0.21341154,-0.43161112,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:55.0,0,0
123,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.27271804,-0.20651409,-0.41833580,-0.07691219,-0.12800989,-0.18169555,-0.13115744,-0.13065520,-0.25259015,-0.17785321,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:55.0,0,0
124,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09754775,0.12039213,-0.17439470,-0.00987317,-0.03448395,0.00774058,-0.08157427,-0.00129175,-0.10135707,0.13660464,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:56.0,0,0
125,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11881766,0.05679105,-0.15891902,0.11464126,-0.03840082,0.00294109,-0.09572956,-0.02022527,-0.13617307,-0.26234576,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:56.0,0,0
126,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22834191,-0.07917593,-0.28405905,0.00288579,-0.07746347,-0.09231511,-0.11319342,-0.08388142,-0.20702475,-0.23737620,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:56.0,0,0
127,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20825380,-0.19186378,-0.44063187,-0.24596539,-0.16049939,-0.18575962,-0.17746702,-0.19242910,-0.24735633,0.00615397,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:56.0,0,0
128,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07263637,-0.00633822,-0.23292598,-0.00937276,-0.09730899,-0.03637429,-0.14272718,-0.10137892,-0.15015553,0.01718414,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:56.0,0,0
129,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.25544459,-0.00744283,-0.16815133,0.19319525,-0.06587218,-0.01485037,-0.12159407,-0.07695517,-0.16869345,-0.24212851,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:57.0,0,0
130,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.36162323,-0.11054304,-0.30674359,-0.10250819,-0.10279233,-0.10325212,-0.14141026,-0.13838366,-0.20901996,-0.07963026,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:57.0,0,0
131,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.25498247,-0.19904467,-0.44594431,-0.26073226,-0.18135779,-0.18834116,-0.20244256,-0.24728549,-0.25967717,0.12627855,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:57.0,0,0
132,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10731785,0.00940698,-0.21346542,0.05010876,-0.07011640,-0.02712735,-0.12556662,-0.10609469,-0.15337062,0.06757933,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:57.0,0,0
133,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.27467546,-0.01856849,-0.20935081,0.04606449,-0.03183586,-0.02849725,-0.08939961,-0.07018255,-0.19212189,-0.29680341,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:57.0,0,0
134,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.33144638,-0.12021998,-0.32474130,-0.08769495,-0.08048096,-0.11102328,-0.11779469,-0.14384931,-0.22366528,0.02030815,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:58.0,0,0
135,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.25058645,-0.21392035,-0.47270346,-0.29129866,-0.17907305,-0.20567723,-0.19900410,-0.26799071,-0.27329111,0.02117535,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:58.0,0,0
136,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05533798,0.04516397,-0.21597353,-0.06835978,-0.05983543,-0.01663519,-0.11672752,-0.10321292,-0.16317986,-0.11291027,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:01:58.0,0,0
