ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613212009
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:20:59
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Total),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
62,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11830401,0.00752699,0.02506542,0.12704846,-0.07166913,-0.01386839,-0.12958249,-0.04205927,-0.13052793,-0.22568546,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:21.0,0,0
63,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.08499160,-0.08143094,-0.12662566,0.01681066,-0.14246245,-0.12060490,-0.18295617,-0.14686498,-0.22468537,-0.20656699,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:21.0,0,0
64,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05892020,-0.16377965,-0.23963083,-0.13878243,-0.19774838,-0.20056148,-0.21732542,-0.21545789,-0.22204952,0.04206499,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:22.0,0,0
65,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05477053,0.03861009,0.01850877,-0.03081267,-0.09583226,-0.02209831,-0.15594345,-0.08470362,-0.10827430,0.20790608,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:22.0,0,0
66,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13842799,0.01344075,-0.01763080,0.04360534,-0.12291312,-0.06439418,-0.18193881,-0.13138680,-0.15859738,0.05375953,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:22.0,0,0
67,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04283054,-0.11532179,-0.15767771,-0.00965157,-0.20148729,-0.17122009,-0.23767659,-0.24091907,-0.26930732,-0.34958529,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:22.0,0,0
68,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.24927537,-0.14072816,-0.03030879,0.11737879,-0.14465919,-0.07701559,-0.18983126,-0.13052377,-0.14292386,-0.26990247,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:22.0,0,0
69,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21809761,-0.00127956,0.02732078,0.11244486,-0.08358105,-0.00388725,-0.13790792,-0.06871791,-0.11116427,-0.10862379,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:23.0,0,0
70,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15472654,-0.03099203,-0.04796044,-0.00929520,-0.09957989,-0.04589409,-0.14256074,-0.09406106,-0.14562237,0.05348791,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:23.0,0,0
71,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14061922,-0.11065178,-0.18385893,-0.12721537,-0.16083637,-0.13661136,-0.19091825,-0.19018444,-0.21661538,0.17958137,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:23.0,0,0
72,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10009775,0.06245726,0.04222541,0.11196994,-0.07274298,0.02827460,-0.13163599,-0.05724369,-0.06122757,0.37985381,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:23.0,0,0
73,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00691371,0.07806908,0.08513944,0.19672674,-0.03202770,0.05244114,-0.09910935,-0.01097414,-0.06572604,-0.05340385,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:23.0,0,0
74,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13560070,0.00233351,-0.00230026,0.13586898,-0.03625307,-0.00749706,-0.08843324,-0.03049958,-0.14214931,-0.26955760,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:24.0,0,0
75,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.34506440,-0.10706127,-0.13560849,-0.01555046,-0.07795922,-0.09076587,-0.11514309,-0.08864225,-0.20364586,-0.13831179,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:24.0,0,0
76,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01977880,0.12404087,0.08565102,0.13315564,0.03206461,0.08454752,-0.04715867,0.06916948,-0.01582761,0.27018321,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:24.0,0,0
77,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15611304,0.15011841,0.06518911,0.11613287,0.01391871,0.07532855,-0.07583944,0.03901714,-0.03823203,0.18001753,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:24.0,0,0
78,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10525263,0.05816094,-0.04518746,0.07934972,-0.03145431,-0.00735348,-0.10571285,-0.02965277,-0.12839706,-0.09210526,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:24.0,0,0
79,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10964804,-0.05620786,-0.14167662,-0.00395864,-0.06101437,-0.07367379,-0.11578742,-0.06138365,-0.16187273,-0.39001167,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:25.0,0,0
80,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03250509,0.18742633,0.11321215,0.18770888,0.10662393,0.12518951,0.00876412,0.16110229,-0.00872422,-0.09357448,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:25.0,0,0
81,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03054753,0.16949910,0.05041798,0.06884313,0.10414206,0.08994855,0.00331089,0.14391811,-0.03885360,-0.07088166,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:25.0,0,0
82,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06529671,0.08853421,-0.05077376,0.02492766,0.02475120,0.01121028,-0.06602892,0.03507255,-0.10675818,0.02729420,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:25.0,0,0
83,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09928849,0.01285559,-0.14563666,-0.02966262,-0.04986921,-0.05866043,-0.13046360,-0.05545457,-0.14337663,-0.17133044,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:25.0,0,0
84,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12223464,0.28044412,0.15278722,0.24267203,0.11662525,0.16402850,-0.01232780,0.16838253,0.02038939,-0.20908830,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:26.0,0,0
85,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08949176,0.24186680,0.12794754,0.24340397,0.14795513,0.13959911,0.02308490,0.19965126,-0.01915285,-0.37269828,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:26.0,0,0
86,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07166681,0.10574776,-0.02345109,-0.02884044,0.11080755,0.04433991,0.00801761,0.13669771,-0.09752860,-0.28118548,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:26.0,0,0
87,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10846527,0.00757734,-0.15384878,-0.14815494,0.01853456,-0.04773532,-0.06683664,0.00869670,-0.17366783,-0.15975234,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:26.0,0,0
88,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18904330,0.24218750,0.08480825,0.06847263,0.07781585,0.12681456,-0.04089142,0.11666038,0.01657138,0.03191625,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:26.0,0,0
89,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28750265,0.29285535,0.16734794,0.26820737,0.11853155,0.16350475,-0.00577802,0.16390760,0.01915846,-0.22285692,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:27.0,0,0
90,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05978811,0.16742808,0.07899230,0.18940976,0.09808078,0.09234717,-0.00802780,0.12993543,-0.07112887,-0.46060941,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:27.0,0,0
91,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10825804,0.03657006,-0.05592386,0.01618538,0.04775590,0.00063930,-0.03529426,0.05901625,-0.13756520,-0.22655022,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:27.0,0,0
92,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01357389,-0.00718652,-0.07861427,-0.10681313,0.00456467,-0.00467180,-0.07607536,0.03614546,-0.05321033,0.18448314,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:27.0,0,0
93,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.36057919,0.28565013,0.09725583,0.07787734,0.02937571,0.12241974,-0.08068882,0.06290234,0.01866826,0.25770992,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:27.0,0,0
94,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17970762,0.19493729,0.06489991,0.12500040,0.01812656,0.08609034,-0.08395229,0.05000314,-0.03398525,0.11578277,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:28.0,0,0
95,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07251424,0.03893913,-0.05595745,0.03368521,-0.00584692,-0.00702709,-0.07969362,0.01193812,-0.12831384,-0.12455109,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:28.0,0,0
96,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10315229,-0.05611156,-0.21530725,-0.15378039,-0.08786306,-0.11476633,-0.13314274,-0.09196442,-0.21403803,-0.09700203,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:28.0,0,0
97,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11501233,0.19698794,0.08531357,0.08012749,-0.03062190,0.08166265,-0.12219011,0.01921701,0.01850348,0.32811362,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:28.0,0,0
98,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17620392,0.21968833,0.11219507,0.17976791,-0.05886663,0.08546224,-0.15937310,-0.02094566,0.00942329,0.23726486,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:28.0,0,0
99,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04235594,0.08926153,-0.00439100,0.07121962,-0.06573772,-0.00370289,-0.14323744,-0.03357720,-0.09260975,-0.13081366,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:29.0,0,0
100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12092682,-0.01540486,-0.12184776,-0.08692634,-0.06909654,-0.09290157,-0.12143284,-0.05788657,-0.16774103,-0.23505870,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:29.0,0,0
101,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06985077,0.07120868,-0.02367800,-0.03302705,-0.04782945,0.01386882,-0.12395960,0.00285882,-0.03186956,0.18205258,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:29.0,0,0
102,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08193882,0.19715199,0.04059997,0.08049772,-0.08752495,0.05916843,-0.17710149,-0.04750907,-0.00090383,0.34685588,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:29.0,0,0
103,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04764250,0.11288039,0.00157657,0.14458196,-0.09646615,0.01536735,-0.17678957,-0.08122456,-0.07167406,0.03312345,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:29.0,0,0
104,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.28706199,-0.02819134,-0.13025343,0.01706491,-0.12148017,-0.07826629,-0.18233928,-0.12533106,-0.17410150,-0.34826112,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:30.0,0,0
105,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.38067824,-0.12223417,-0.17732793,-0.13241324,-0.12099335,-0.09785847,-0.16319019,-0.10539073,-0.11151625,0.02487697,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:30.0,0,0
106,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01642473,0.17334746,0.02568443,0.04715290,-0.05446263,0.05790573,-0.13721788,-0.02915026,-0.00828223,0.35051209,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:30.0,0,0
107,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02790463,0.13396057,-0.00745768,0.07899097,-0.09817722,0.02524970,-0.18098244,-0.09146279,-0.05459792,0.20799825,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:30.0,0,0
108,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.19959684,-0.01020566,-0.11060280,0.08922548,-0.14528555,-0.05940122,-0.21197759,-0.16565524,-0.16119932,-0.23952007,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:30.0,0,0
109,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.43914258,-0.12163460,-0.12802862,0.05242746,-0.11309903,-0.06581277,-0.17320511,-0.11190860,-0.12142493,-0.26804626,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:31.0,0,0
110,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.27467906,0.13473073,0.06830651,0.17280534,0.02961714,0.09276485,-0.06010327,0.05026126,-0.01277407,0.07599853,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:31.0,0,0
111,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09613580,0.11980828,-0.00129374,0.07303508,-0.01331146,0.05211830,-0.10284240,-0.01490740,-0.05117213,0.11264765,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:31.0,0,0
112,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09034255,0.01551522,-0.12638162,0.00470666,-0.11476302,-0.04193326,-0.19253296,-0.15385953,-0.13923594,-0.02534968,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:31.0,0,0
113,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.24892621,-0.07851661,-0.11791302,0.03789024,-0.12374426,-0.03976821,-0.19442949,-0.14413647,-0.09281179,-0.11548878,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:31.0,0,0
114,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.25729072,0.16550094,0.14963800,0.40231913,0.04692345,0.14086308,-0.05780638,0.05264013,-0.00106881,-0.19226930,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:32.0,0,0
115,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.26000667,0.11308293,0.09509822,0.32376641,0.07920744,0.10235243,-0.00854680,0.07783545,-0.03622225,-0.10149640,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:32.0,0,0
116,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21661416,0.01642498,-0.06789936,0.06727965,0.00961148,-0.00143251,-0.05841606,-0.02219293,-0.11823973,-0.11600313,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:32.0,0,0
117,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06718013,-0.01982279,-0.08338770,0.03048633,-0.02871464,-0.00862628,-0.08838524,-0.03670629,-0.06469414,-0.07948551,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:32.0,0,0
118,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15727960,0.27775964,0.16739893,0.30947161,0.09320167,0.17211497,-0.00500576,0.11278704,0.03836388,-0.16126257,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:32.0,0,0
119,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07147457,0.18927312,0.15477729,0.41882911,0.09568755,0.14389406,0.00361745,0.10585570,-0.01401476,-0.34853151,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:33.0,0,0
120,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.29604113,0.03664570,0.00690586,0.24939759,0.05703363,0.04269777,-0.01965081,0.04493169,-0.10696398,-0.40573996,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:33.0,0,0
121,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.31221086,-0.04797737,-0.08206843,0.07729433,-0.01527442,-0.00679039,-0.07362795,-0.01209927,-0.07122961,-0.06244650,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:33.0,0,0
122,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01928975,0.26160958,0.14856614,0.20455775,0.10647893,0.17752057,0.00793643,0.15192410,0.05941005,0.14485836,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:33.0,0,0
123,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07156756,0.22040138,0.10356654,0.19339837,0.08413000,0.14041884,-0.01614236,0.11578690,0.00555370,-0.13189086,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:33.0,0,0
124,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06330809,0.08057013,0.02617613,0.24726808,0.02273870,0.04105449,-0.05619358,0.02507364,-0.10645481,-0.51676762,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:34.0,0,0
125,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.25718129,-0.04814838,-0.09782830,0.19136024,-0.03583167,-0.05593965,-0.08694614,-0.04962271,-0.17212038,-0.54672539,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:34.0,0,0
126,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10579684,0.21014194,0.18730405,0.36706945,0.11330038,0.16392371,0.02144127,0.16996703,0.03140775,-0.07278752,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:34.0,0,0
127,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02000427,0.19872293,0.10932614,0.15466273,0.09242839,0.12209539,0.00257526,0.13809542,0.00400693,0.02312672,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:34.0,0,0
128,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03535643,0.10288681,-0.05105267,-0.04021570,0.02334563,0.01579336,-0.04866790,0.04691120,-0.08942730,-0.09856525,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:34.0,0,0
129,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02892992,0.00140024,-0.15869893,-0.09651668,-0.07998160,-0.06829525,-0.13814843,-0.08047228,-0.14026664,-0.36129001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:35.0,0,0
130,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03614334,0.24580082,0.12922373,0.29776862,0.02830372,0.14971802,-0.06726223,0.08769947,-0.00422308,-0.51065910,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:35.0,0,0
131,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13459733,0.18013823,0.10608370,0.33887938,0.01925961,0.11803872,-0.07360858,0.07552914,-0.04870800,-0.58740020,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:35.0,0,0
132,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21324988,0.05544270,-0.04055277,0.16059509,-0.02088157,0.01552998,-0.08771650,0.01447524,-0.12908974,-0.46422058,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:35.0,0,0
133,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.19456199,-0.03156833,-0.19455677,-0.10505336,-0.06907714,-0.07770358,-0.11218418,-0.04828703,-0.15736569,-0.27652562,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:35.0,0,0
134,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17886049,0.30062553,0.09369981,0.05018301,0.05851282,0.14853375,-0.02693190,0.13495694,0.05170311,0.07192713,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:36.0,0,0
135,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20764787,0.27487326,0.07348877,0.06724784,0.02362012,0.12269121,-0.06189203,0.08073221,0.01108748,-0.09264129,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:36.0,0,0
136,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07617395,0.13731639,-0.01775677,0.11173116,-0.06265094,0.03546584,-0.13429487,-0.03783826,-0.09323733,-0.41973123,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:36.0,0,0
137,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13683514,0.00607604,-0.12743740,0.10660931,-0.12870771,-0.05415165,-0.18533377,-0.12972827,-0.18010862,-0.58151919,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:36.0,0,0
