ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613212728
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:28:13
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Oxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
63,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09875731,0.25134319,0.31822780,0.39343342,0.20673813,0.16981038,0.04662254,0.24264313,0.05766025,-0.21412060,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:35.0,0,0
64,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00431926,0.10470385,0.16231848,0.22291446,0.10733724,0.05703005,-0.03973838,0.10308435,-0.05318386,-0.46637172,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:36.0,0,0
65,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09168977,-0.00430323,0.03699126,0.04206606,0.05270335,-0.03514070,-0.06585217,0.05731290,-0.05934459,-0.45112655,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:36.0,0,0
66,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10926978,0.26862344,0.33532566,0.26651323,0.20609537,0.18852976,0.04755904,0.27815759,0.08449750,-0.13546836,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:36.0,0,0
67,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28356823,0.24116622,0.27405229,0.12755755,0.19858897,0.13434984,0.05658551,0.24750294,0.05534518,-0.05521245,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:36.0,0,0
68,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21857509,0.10494617,0.07883703,-0.03087088,0.10881297,0.01267881,-0.00724010,0.11807296,-0.06123479,-0.18487495,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:36.0,0,0
69,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25731474,0.02615208,-0.06229895,-0.20789303,0.03336215,-0.09207169,-0.06561712,0.02750740,-0.10319194,-0.39947444,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:37.0,0,0
70,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.51504987,0.29993051,0.27139512,0.16597831,0.17083962,0.15040843,0.02800226,0.24036157,0.06209925,-0.32139730,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:37.0,0,0
71,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.46220282,0.23984838,0.21548578,0.14085472,0.14251627,0.10473904,0.01067426,0.18802993,0.00129534,-0.48966444,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:37.0,0,0
72,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28379619,0.09199248,0.05927420,0.06182931,0.05320511,-0.01428635,-0.06161295,0.05983637,-0.10871826,-0.72095323,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:37.0,0,0
73,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15158495,-0.02356716,-0.04092205,0.00115709,-0.00052293,-0.09335750,-0.09865186,0.00761968,-0.10600606,-0.64976287,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:37.0,0,0
74,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25998372,0.21121071,0.25149390,0.29067510,0.09294163,0.12301270,-0.04126079,0.14583419,0.00303277,-0.78888166,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:38.0,0,0
75,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11960366,0.12804933,0.18788935,0.25227275,0.10894300,0.07131667,-0.01835067,0.14210927,-0.04545436,-0.79031909,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:38.0,0,0
76,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00701975,0.00298919,0.02974210,0.08835514,0.03527400,-0.04183544,-0.07538520,0.02510183,-0.14743476,-0.92120034,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:38.0,0,0
77,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06869436,0.05984781,0.22721818,0.20543908,0.14920790,0.10803921,0.02089565,0.22237979,0.04138572,-0.51896298,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:38.0,0,0
78,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16252704,0.13320060,0.19623987,0.11710279,0.18208569,0.07263329,0.03841625,0.20178209,-0.02976336,-0.58500969,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:38.0,0,0
79,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16368653,0.07686625,0.06956875,-0.03521767,0.14578915,-0.00283417,0.01476585,0.13406986,-0.10366524,-0.52270591,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:39.0,0,0
80,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14431126,-0.00749934,-0.09015724,-0.27523059,0.07887292,-0.10535643,-0.04346587,0.03204744,-0.18377146,-0.43747661,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:39.0,0,0
81,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30110508,0.21251406,0.23112012,-0.06307494,0.22023869,0.14051272,0.06153340,0.26827726,0.03730134,-0.13087006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:39.0,0,0
82,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.35772398,0.16729659,0.11853051,-0.19986767,0.22076398,0.06990469,0.06044647,0.23102513,-0.00920995,-0.09494967,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:39.0,0,0
83,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33058488,0.09014606,0.00924584,-0.32041734,0.19169624,-0.02048010,0.03936621,0.16282047,-0.09929188,-0.16880779,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:39.0,0,0
84,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.38274440,0.03184014,-0.10528992,-0.40517446,0.13272862,-0.10574333,-0.00629919,0.07467669,-0.17217408,-0.25000519,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:40.0,0,0
85,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.56975859,0.29259706,0.22290152,-0.06555344,0.29350269,0.13860235,0.11910256,0.32164875,0.04999171,-0.02287904,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:40.0,0,0
86,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.58763832,0.25141600,0.21021630,-0.04443953,0.29425123,0.12308387,0.11715150,0.29697588,0.01891717,-0.10811737,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:40.0,0,0
87,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.51920187,0.14599019,0.07261524,-0.11425650,0.21791078,0.01673908,0.05999112,0.17862882,-0.08674142,-0.32130352,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:40.0,0,0
88,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.42136979,0.06942370,0.08106706,-0.07717245,0.17300166,0.01587313,0.02189602,0.16367374,-0.02153441,-0.33436501,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:40.0,0,0
89,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.62529737,0.33227718,0.28793308,0.15367778,0.30625984,0.17628300,0.11878698,0.31590042,0.04361314,-0.32389989,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:41.0,0,0
90,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.60378683,0.27476111,0.20116016,-0.00573246,0.25672826,0.12238821,0.07187353,0.23995325,-0.00687693,-0.38341317,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:41.0,0,0
91,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.53389114,0.16331501,0.08720590,-0.00238873,0.18117163,0.02842520,0.01321826,0.12867479,-0.09587771,-0.49729040,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:41.0,0,0
92,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.62304968,0.26373121,0.30903095,0.12632519,0.27263054,0.20161387,0.08340563,0.31612074,0.10094646,-0.22690676,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:41.0,0,0
93,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.71194714,0.35007936,0.28265238,0.15629885,0.32170230,0.17912750,0.13546668,0.31788951,0.06043431,-0.26500642,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:41.0,0,0
94,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.67103821,0.29465377,0.20694685,0.07750975,0.24614079,0.12347084,0.06910640,0.21266268,-0.00457229,-0.30392864,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:42.0,0,0
95,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.54506987,0.18926397,0.08456307,-0.05913107,0.18631719,0.03274152,0.02883419,0.12698165,-0.08645513,-0.45559430,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:42.0,0,0
96,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.72492635,0.44291249,0.35785502,0.19367380,0.33230960,0.24349374,0.13960470,0.35561034,0.11582527,-0.19684529,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:42.0,0,0
97,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.67571604,0.38331848,0.31931606,0.16846101,0.32772860,0.21375196,0.13007885,0.33531228,0.08613559,-0.20914461,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:42.0,0,0
98,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.56538683,0.27013320,0.18567368,0.05464666,0.26001212,0.11596572,0.07884349,0.23507605,-0.01033488,-0.31455863,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:42.0,0,0
99,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.45403063,0.17501815,0.06056970,-0.08561023,0.19239075,0.02559790,0.02469033,0.14258544,-0.08021022,-0.39301422,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:43.0,0,0
100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.59466302,0.44473755,0.36037681,0.20364197,0.35755807,0.25587496,0.14740242,0.39374852,0.13809560,-0.11901802,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:43.0,0,0
101,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.52067822,0.39669204,0.33151510,0.18406786,0.36628240,0.23000465,0.15135546,0.38574052,0.08620617,-0.27556440,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:43.0,0,0
102,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.39549175,0.26078540,0.18953496,0.04340799,0.32608369,0.12475199,0.12698543,0.31264365,-0.00686914,-0.40069285,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:43.0,0,0
103,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30964586,0.15672821,0.08155873,-0.02013348,0.24414453,0.03923604,0.06879932,0.20840667,-0.06082975,-0.40253392,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:43.0,0,0
104,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.44926164,0.43877545,0.40835831,0.34882393,0.41147649,0.27924001,0.19193791,0.44976881,0.13957781,-0.25331441,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:44.0,0,0
105,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22974704,0.35019016,0.38293093,0.39499295,0.38988653,0.25499523,0.16743127,0.40627402,0.08347281,-0.37478149,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:44.0,0,0
106,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11106771,0.20374416,0.24207267,0.27087432,0.30619434,0.14915158,0.10330094,0.28576830,-0.01688478,-0.64949894,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:44.0,0,0
107,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00982410,0.10339592,0.11677349,0.16578306,0.20648265,0.05736726,0.02128907,0.14933479,-0.11059978,-0.79125947,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:44.0,0,0
108,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15921922,0.39353010,0.45257658,0.57256466,0.34431460,0.30239609,0.11739540,0.37387466,0.11741902,-0.54088837,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:44.0,0,0
109,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19135310,0.33772716,0.42936319,0.60650623,0.33882439,0.27528214,0.11218609,0.34810302,0.09483948,-0.60303378,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:45.0,0,0
110,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.24598674,0.25473440,0.33056554,0.55467701,0.26088899,0.19179411,0.05469608,0.24030817,0.00198937,-0.70309526,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:45.0,0,0
111,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26727441,0.17162347,0.20779714,0.40487948,0.19250029,0.10512923,0.00090824,0.13890271,-0.07538660,-0.75848097,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:45.0,0,0
112,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29204065,0.18395023,0.34378371,0.45690173,0.25701272,0.20631838,0.06249933,0.29307824,0.09807658,-0.49425399,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:45.0,0,0
113,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.37522537,0.36110535,0.39715210,0.53588188,0.26963750,0.25628585,0.05802049,0.27772033,0.08781813,-0.49761599,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:45.0,0,0
114,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27342996,0.26970673,0.30774450,0.37055513,0.22759691,0.19744469,0.02509671,0.22240393,0.03581348,-0.42311090,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:46.0,0,0
115,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13172539,0.14542277,0.16928121,0.19732124,0.18577777,0.09939502,0.01014085,0.16035385,-0.04903072,-0.50847602,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:46.0,0,0
116,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05623625,0.04072571,-0.00029185,-0.02313423,0.12636726,-0.01965326,-0.03268285,0.07645383,-0.09668072,-0.43301535,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:46.0,0,0
117,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21001963,0.29208282,0.31782454,0.24736394,0.30773231,0.22123522,0.11204565,0.35007092,0.09476377,-0.17466412,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:46.0,0,0
118,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16814528,0.24429230,0.26933259,0.17893849,0.33295140,0.19084747,0.13752805,0.36724898,0.05416621,-0.10106941,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:46.0,0,0
119,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06435002,0.11961008,0.11527105,-0.00033212,0.27157250,0.07420920,0.09500993,0.27028361,-0.04902970,-0.25150722,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:47.0,0,0
120,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03715333,0.01714856,-0.01689018,-0.10281682,0.20447184,-0.02603943,0.04903969,0.18364431,-0.09696959,-0.05904386,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:47.0,0,0
121,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11216258,0.25044692,0.29323247,0.21198151,0.35441956,0.20169742,0.16653273,0.42398643,0.08386369,0.13438174,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:47.0,0,0
122,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01879863,0.18694225,0.28701505,0.22824426,0.33202437,0.17248958,0.14142466,0.37667173,0.02730797,-0.02364907,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:47.0,0,0
123,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01787538,0.07489043,0.10359292,0.14044783,0.22216105,0.06067160,0.06385009,0.22578260,-0.09602205,-0.44365621,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:47.0,0,0
124,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02274713,0.00442082,0.05703681,0.11578047,0.13746832,0.00473072,-0.01091047,0.13025434,-0.07144237,-0.38640499,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:48.0,0,0
125,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01309669,0.23420843,0.37274066,0.49050167,0.26094300,0.23221405,0.07020071,0.30596030,0.07737438,-0.16852172,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:48.0,0,0
126,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04324972,0.18926431,0.33949694,0.52515042,0.22384425,0.20507164,0.03586331,0.23929454,0.03938532,-0.15838587,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:48.0,0,0
127,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06674600,0.09739997,0.21522555,0.41930285,0.13277957,0.10792219,-0.03890652,0.11562529,-0.03626875,-0.13382719,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:48.0,0,0
128,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05878260,0.08821615,0.29727879,0.44212320,0.15816700,0.16735519,-0.01598681,0.20453356,0.09126511,0.14728701,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:48.0,0,0
129,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26403159,0.32506692,0.45360705,0.66208845,0.23960868,0.28720263,0.04660727,0.27995500,0.13316883,0.29631028,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:49.0,0,0
130,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28466147,0.26682088,0.38987032,0.60652435,0.22131895,0.24178039,0.03423095,0.24054840,0.08461656,0.27680227,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:49.0,0,0
131,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28906563,0.17628641,0.27221760,0.52405149,0.12545913,0.15050894,-0.03754018,0.11157122,0.00601678,0.23479295,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:49.0,0,0
132,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.41007790,0.18833458,0.35988617,0.43415934,0.14268117,0.22821963,-0.03199862,0.19515835,0.16054158,0.59378248,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:49.0,0,0
133,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.48358223,0.38881606,0.47808769,0.68663538,0.25555065,0.31399333,0.06357724,0.29682592,0.17508276,0.64028668,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:49.0,0,0
134,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.50701523,0.33502853,0.39232656,0.53862369,0.23863941,0.26227930,0.05218865,0.26055005,0.11877338,0.59813118,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:50.0,0,0
135,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.41248733,0.23010819,0.24091297,0.30811986,0.16992413,0.16084959,-0.00099605,0.15625851,0.02839593,0.35678852,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:50.0,0,0
136,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26184890,0.21071821,0.37821096,0.40410012,0.23836353,0.26181129,0.04892714,0.30863819,0.18238758,0.54251158,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:50.0,0,0
137,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.40170535,0.39373785,0.43913200,0.49251121,0.39353859,0.31138727,0.18273200,0.44774473,0.18820547,0.58268362,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:50.0,0,0
138,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.39089042,0.33768469,0.36321709,0.39200243,0.38278151,0.26019737,0.18641216,0.42283744,0.13991527,0.70909315,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:50.0,0,0
139,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.32916459,0.23470269,0.25812662,0.31196022,0.28257695,0.17297921,0.09980957,0.29755974,0.04756982,0.41746506,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:51.0,0,0
140,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.37392661,0.22777683,0.36253837,0.36364946,0.33745191,0.25169453,0.14651385,0.41116640,0.18168841,0.56739169,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:28:51.0,0,0
