ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613212009
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:20:59
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Oxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
62,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23276693,-0.04536490,0.05280751,0.28338867,-0.17369998,0.00755150,-0.17896779,-0.20596404,-0.09524001,-0.29782468,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:21.0,0,0
63,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.27481705,-0.16520907,-0.10920749,0.17590058,-0.25789627,-0.11014339,-0.24538407,-0.32702243,-0.20061022,-0.26615676,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:21.0,0,0
64,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.28299934,-0.25030327,-0.21009821,-0.04252814,-0.28637958,-0.17375116,-0.25269291,-0.35739565,-0.16479218,0.13460238,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:22.0,0,0
65,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12535033,-0.02810602,0.01120461,0.00062721,-0.14932463,-0.01939263,-0.15380584,-0.19682960,-0.07608467,0.40198782,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:22.0,0,0
66,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02585344,-0.04649494,-0.05687153,-0.00725077,-0.18683074,-0.06567009,-0.19063939,-0.26068524,-0.12851033,0.28324318,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:22.0,0,0
67,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09165843,-0.16652083,-0.18820837,-0.04064322,-0.29431933,-0.16760644,-0.28065884,-0.40814638,-0.24422920,-0.23735282,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:22.0,0,0
68,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.32168052,-0.15953952,0.05719121,0.25683042,-0.21772444,0.00276035,-0.22748871,-0.24616177,-0.05330940,-0.20479710,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:22.0,0,0
69,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.40330395,-0.06860900,0.02921292,0.23015811,-0.17258793,0.00283164,-0.18545911,-0.22604993,-0.09771373,-0.22530623,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:23.0,0,0
70,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.44678634,-0.13280296,-0.05630670,0.07987877,-0.16072601,-0.04505144,-0.15642716,-0.21802792,-0.13534969,0.05364507,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:23.0,0,0
71,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.42215449,-0.21258697,-0.19099890,-0.10035201,-0.20450535,-0.13143583,-0.18678369,-0.30183929,-0.19436882,0.36101252,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:23.0,0,0
72,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00964427,0.06205781,0.12719452,0.17281988,-0.07613785,0.10567462,-0.09443182,-0.11176728,0.01638478,0.72236323,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:23.0,0,0
73,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.08121026,0.01883079,0.05442267,0.14280601,-0.10104534,0.05012050,-0.11824475,-0.15334593,-0.04092818,-0.00072096,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:23.0,0,0
74,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21118048,-0.06528378,-0.03755067,0.10380391,-0.10516845,-0.01400020,-0.10038576,-0.16986834,-0.13572603,-0.36638004,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:24.0,0,0
75,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.51483625,-0.18529220,-0.15572196,-0.00924953,-0.12506621,-0.08779643,-0.10178507,-0.19394995,-0.19342595,-0.26304689,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:24.0,0,0
76,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21347746,0.08401813,0.08103693,0.14824702,0.03061843,0.10290466,0.00489367,0.01947813,0.00890722,0.23532419,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:24.0,0,0
77,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02095797,0.06994899,0.03317714,0.06081698,0.00204523,0.07805125,-0.03190114,-0.02878037,-0.01767148,0.24809332,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:24.0,0,0
78,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02456049,-0.01523563,-0.08931135,-0.00099391,-0.07552870,-0.01130775,-0.09060489,-0.14054751,-0.11106087,0.03008185,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:24.0,0,0
79,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11140695,-0.10619776,-0.16586839,-0.05617108,-0.11879642,-0.06603720,-0.11036203,-0.18333267,-0.12877376,-0.42747575,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:25.0,0,0
80,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12986659,0.12878427,0.08908136,0.17330989,0.07344832,0.13476376,0.03621251,0.06545711,0.00545783,-0.30316472,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:25.0,0,0
81,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14482126,0.07882482,0.00715423,0.03074956,0.09448767,0.08788483,0.06301620,0.07862457,-0.03601406,-0.38431540,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:25.0,0,0
82,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13238853,-0.01656863,-0.08990941,-0.02436965,0.01500755,0.01338650,0.00044763,-0.02644957,-0.09551075,-0.15436077,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:25.0,0,0
83,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01889566,-0.06338947,-0.18309733,-0.13536090,-0.06811198,-0.05304429,-0.07410807,-0.12836118,-0.10600810,-0.14262494,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:25.0,0,0
84,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17853348,0.25963405,0.11876666,0.18300952,0.09024527,0.17425545,0.02726406,0.07455783,0.04835992,-0.25762814,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:26.0,0,0
85,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17838427,0.21391720,0.07605248,0.17263845,0.11143560,0.13615575,0.05436580,0.09710994,-0.01210953,-0.64942670,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:26.0,0,0
86,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06904150,0.04959077,-0.07254413,-0.08926983,0.10036990,0.04489704,0.06927726,0.07313544,-0.09793606,-0.68578345,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:26.0,0,0
87,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.29053599,-0.08302161,-0.20866430,-0.27234009,0.02972644,-0.04848260,0.01946556,-0.02461490,-0.16808575,-0.45524523,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:26.0,0,0
88,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15638757,0.26580581,0.10829234,0.02415778,0.10759389,0.18619791,0.04951446,0.10346676,0.07310441,-0.00828888,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:26.0,0,0
89,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.34278378,0.24086206,0.10637950,0.11691422,0.08379701,0.15926683,0.03008601,0.07097786,0.04070142,-0.31168088,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:27.0,0,0
90,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18809991,0.13114335,0.01469655,0.04058845,0.06756622,0.08649082,0.03479690,0.03998834,-0.06327002,-0.69936329,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:27.0,0,0
91,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05730212,-0.00220869,-0.09989893,-0.05205278,0.02738249,0.00386207,0.02247608,-0.00858742,-0.13145491,-0.66643655,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:27.0,0,0
92,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11539880,-0.06743027,-0.05818509,-0.09885360,0.03977805,0.04456126,0.02888743,0.05410675,0.01847012,0.00267050,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:27.0,0,0
93,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30406341,0.22868045,0.05398002,0.01943737,0.02115925,0.12752484,-0.02084340,0.00764067,0.04836683,0.19923210,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:27.0,0,0
94,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.23416907,0.14895718,-0.00190440,-0.01973449,-0.04626719,0.08122479,-0.08574753,-0.08054239,-0.01157057,0.08305747,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:28.0,0,0
95,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03379065,0.01189502,-0.11155807,-0.10350728,-0.04243436,-0.00584295,-0.05145679,-0.07935838,-0.11414931,-0.45570862,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:28.0,0,0
96,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11474352,-0.10955482,-0.24725546,-0.19476187,-0.09771425,-0.10137226,-0.06786300,-0.14020920,-0.20858805,-0.60599077,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:28.0,0,0
97,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01163201,0.17804696,0.08217840,0.13205297,-0.02934291,0.12263237,-0.05907018,-0.02037851,0.05183091,0.09345925,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:28.0,0,0
98,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05823174,0.13735700,0.07227631,0.19209656,-0.11988983,0.09655998,-0.15564267,-0.13775998,0.04710652,0.38593811,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:28.0,0,0
99,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11827141,0.00327968,-0.05406146,0.06528247,-0.14536686,0.00560224,-0.15413815,-0.17752266,-0.06572698,-0.06503440,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:29.0,0,0
100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21163887,-0.08940672,-0.15616684,-0.06916594,-0.11572544,-0.07724638,-0.09390879,-0.15593222,-0.15700898,-0.53474289,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:29.0,0,0
101,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.27374330,0.02933104,0.04669506,0.08772178,-0.02314553,0.11197224,-0.03701284,0.01324375,0.04549547,-0.08891719,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:29.0,0,0
102,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11843471,0.09909283,0.00418894,0.08419376,-0.12897818,0.07016649,-0.15402979,-0.14094664,0.02003482,0.28749338,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:29.0,0,0
103,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.19703354,0.01581763,-0.03873124,0.16067937,-0.18624303,0.01891641,-0.20285454,-0.24384916,-0.04701088,0.20695308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:29.0,0,0
104,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.55688661,-0.13923533,-0.15067281,0.08252510,-0.23047462,-0.06323200,-0.22896051,-0.31257370,-0.14957969,-0.34006920,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:30.0,0,0
105,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.60203356,-0.21296495,-0.12924354,0.04727219,-0.18724309,-0.04154894,-0.16661860,-0.21855277,-0.04779421,-0.14618419,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:30.0,0,0
106,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21540773,0.08855680,0.00285734,0.09627409,-0.09232889,0.07099200,-0.10771278,-0.12060322,0.00973616,0.10624733,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:30.0,0,0
107,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14541295,0.04076941,-0.05973925,0.00021961,-0.16231503,0.02451892,-0.17808627,-0.22334513,-0.03805703,0.24547452,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:30.0,0,0
108,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.35213867,-0.09456193,-0.14014873,0.09745293,-0.24523143,-0.05053848,-0.24465580,-0.34671935,-0.13105166,-0.05352364,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:30.0,0,0
109,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.60391623,-0.19671616,-0.08499710,0.21810339,-0.20491938,-0.01606960,-0.19901095,-0.27051207,-0.05154093,-0.19367485,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:31.0,0,0
110,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.51968563,0.05102156,0.06694411,0.33529341,-0.04496467,0.10829002,-0.07140008,-0.10341506,0.00146223,-0.17594416,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:31.0,0,0
111,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.36591235,0.01167942,-0.04095533,0.09011628,-0.07562736,0.05121254,-0.09766361,-0.14734834,-0.05840135,-0.34149227,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:31.0,0,0
112,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.32132319,-0.07853623,-0.17157790,-0.04739351,-0.17847124,-0.04227103,-0.18668908,-0.27895391,-0.13140158,-0.24127367,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:31.0,0,0
113,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.40314490,-0.14134756,-0.10378071,0.03900782,-0.18990257,-0.00160678,-0.20138761,-0.26659060,-0.03329132,-0.21995957,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:31.0,0,0
114,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.49309382,0.09553701,0.14178923,0.52703631,-0.04757099,0.15205888,-0.09824573,-0.12603432,0.00594215,-0.50642288,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:32.0,0,0
115,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.54583406,0.01198898,0.07348541,0.45077354,-0.01323365,0.10235910,-0.04060807,-0.09796766,-0.04777852,-0.56456971,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:32.0,0,0
116,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.55692059,-0.09104102,-0.09851678,0.10958463,-0.04217278,0.00110606,-0.04175216,-0.13707416,-0.11675950,-0.40068695,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:32.0,0,0
117,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.30742526,-0.09930261,-0.08109228,-0.00482266,-0.04484133,0.02543976,-0.03557515,-0.09880963,-0.01266171,-0.22981900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:32.0,0,0
118,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03707147,0.22849295,0.12264539,0.24457723,0.06505138,0.17737302,0.03018986,0.01244974,0.04678184,-0.46333420,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:32.0,0,0
119,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22189684,0.12253726,0.10370273,0.41224959,0.02835603,0.13829574,0.00373741,-0.04563132,-0.01778111,-0.65610951,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:33.0,0,0
120,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.41797173,-0.01815930,-0.02897394,0.29737544,-0.01953827,0.04723446,-0.03043959,-0.12549482,-0.10910144,-0.73701733,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:33.0,0,0
121,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.43673038,-0.09378441,-0.08555488,0.12990978,-0.05348812,0.02241256,-0.04205486,-0.11367028,-0.03408836,-0.32336819,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:33.0,0,0
122,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11316428,0.22338453,0.10027346,0.14812687,0.11189670,0.18606637,0.07774070,0.09281363,0.07386462,-0.08620197,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:33.0,0,0
123,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03217646,0.17111064,0.02043574,0.04703219,0.05796319,0.13009572,0.01811494,0.01349204,0.00127798,-0.46608043,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:33.0,0,0
124,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11610258,0.04227720,-0.05071013,0.16351566,-0.03712705,0.03950285,-0.04926996,-0.12379072,-0.11946677,-0.91859132,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:34.0,0,0
125,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.28009057,-0.07172850,-0.14461765,0.22071147,-0.10659389,-0.04296774,-0.08928195,-0.20537838,-0.17332016,-0.98098016,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:34.0,0,0
126,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14284910,0.20258182,0.15018222,0.44951418,0.08882239,0.18476184,0.06265929,0.06180748,0.03475588,-0.54251599,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:34.0,0,0
127,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10929248,0.15908904,0.03730539,0.12658006,0.10551687,0.12862198,0.08768659,0.07968143,0.00342363,-0.35075963,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:34.0,0,0
128,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02777356,0.06241388,-0.14758141,-0.19727461,0.05072897,0.01747541,0.05385363,0.00663695,-0.09083764,-0.45532015,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:34.0,0,0
129,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00673804,-0.01520529,-0.26464763,-0.30005476,-0.06060796,-0.06188066,-0.04000914,-0.12948981,-0.13370065,-0.61295241,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:35.0,0,0
130,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13264856,0.26358604,0.05945649,0.16613141,0.01235769,0.16230917,-0.02004898,-0.01735738,0.00775064,-0.83890748,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:35.0,0,0
131,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05776382,0.18274063,0.04429048,0.30076134,-0.04077556,0.12574935,-0.07470857,-0.08656321,-0.05512346,-1.08814931,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:35.0,0,0
132,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.26992467,0.02237252,-0.09317925,0.16991362,-0.07133754,0.02816914,-0.08117597,-0.13138224,-0.13714902,-0.98383868,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:35.0,0,0
133,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.36011842,-0.08437823,-0.23828730,-0.11965958,-0.07320206,-0.05553752,-0.04979207,-0.12401316,-0.14959610,-0.81549007,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:35.0,0,0
134,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05247054,0.26811394,0.02943785,-0.04483353,0.11638597,0.16631505,0.09602678,0.13128100,0.06126587,-0.36494526,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:36.0,0,0
135,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22934718,0.25835651,-0.02280361,-0.12540781,0.06224236,0.12332966,0.04378305,0.05049160,0.01189858,-0.44428843,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:36.0,0,0
136,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25264591,0.14227083,-0.09953979,-0.02933895,-0.07680015,0.04212964,-0.08543789,-0.13800022,-0.08945671,-0.71024090,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:36.0,0,0
137,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02697823,0.01910128,-0.18713613,0.05038182,-0.19702102,-0.03957919,-0.18973216,-0.28716183,-0.17164154,-0.91477752,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:21:36.0,0,0
